artist_id,artist,album_name,release_date,album_type,total_tracks,spotify_id,kkbox_id
6,告五人,在未來的你跟我說聲嗨,2022-10-18,single,1,2YhqK2DAKNUrnoUVbX3oHb,CtwF-58XoP3rNN3WEM
6,告五人,天赐的声音第五季 第12期 (Live),2024-07-14,EP,2,4HR8ts2PGSg9QYhCQcwFPi,None
6,告五人,女孩,2023-07-17,single,1,7DevE8vacK1riRgO2sav48,None
6,告五人,好不容易,2021-12-13,single,1,5mahTh3xdvMSH7N01fAEFg,GspB_F5zG1L3EYGhI6
6,告五人,寂寞留白,2021-11-08,single,1,53qPOdnZTvDYCfqbAUtP7C,GtdDi8g-PnecdjzHgr
6,告五人,就說你想說的,2024-10-14,single,1,0FqW8002vT95qoJRrxqBWT,DZWz1Os_1aDjGy1qbd
6,告五人,帶你飛,2023-02-14,album,10,6wlO3VClebIlgMCfBcFbUy,9YGyDl3XpTG8IjEXvp
6,告五人,帶我去找夜生活,2019-12-25,single,1,3xk8Iced6AQm2zMZcfHmrZ,DaLhpOEenP6030qbae
6,告五人,帶我去找夜生活,2019-12-25,N/A,N/A,None,OpgNp0NQB1A8_tXRRn
6,告五人,帶我去找夜生活,2019-12-25,N/A,N/A,None,0ofTc41ku_GpATbhNu
6,告五人,帶我去找夜生活 - 健康版,2019-12-14,single,1,4S76LDFcOYumEtYQpT2juM,-sYR0MUFs6muvvLviH
6,告五人,帶我去找夜生活 - 健康版,2019-12-14,N/A,N/A,None,WsvPhebTjmG2BioCNy
6,告五人,帶我去找夜生活 - 健康版 - 健康版,2019-12-14,N/A,N/A,None,X_zfSLdEyKgAkJBwlq
6,告五人,從未見過的海,2024-11-08,single,1,5e28mgD5TjknzurCXeQU7X,8oGY6qOQ3_AF5ty23b
6,告五人,愛在夏天,2018-05-20,single,1,6XtbQqZg0SJnzlqXqoOsoA,9Xwem1lHC0_tknHvRz
6,告五人,愛在夏天-盛夏之約,2021-10-22,single,1,2LZp3mZlOc1Reh88nyk2QZ,LZ7L5Siu2Z7b10tDpB
6,告五人,成長的錯,2024-12-16,single,1,6FjLNmt708pVGLwsiRMjTo,None
6,告五人,我以為你不會出現,2022-05-18,single,1,6jCdDLLM1EH24grt1rqmIQ,St5tNWMuyDQXyV6_YQ
6,告五人,我們都活在進化之中,2022-11-10,single,1,4xmuvpsEndyepilu3TA1PG,None
6,告五人,我天生 - 有夢版,2025-04-01,single,1,28W9uyxA4MIu5npe8Rt1sI,4tLt1qeFtitQ8e123H
6,告五人,我天生 - 有病版,2025-03-27,single,1,35mtqL9m3dw0A6ZBytN22q,5aQyZw0YczZYTeoNnb
6,告五人,我肯定在幾百年前就說過愛你,2019-06-14,album,11,7yvCk24AtE9k0vLcolSs2i,OtDw_CYxEqbM9jFxbv
6,告五人,我肯定在幾百年前就說過愛你,2019-06-14,N/A,N/A,None,D-ikiKoNdbwdO3z11_
6,告五人,披星戴月的想你,2018-10-30,single,1,4Z6ZPMtYHcWONSHfEoJ3c7,CsezV22_0h_RnJf5N9
6,告五人,披星戴月的想你,2018-10-30,N/A,N/A,None,LXN00s5jKFATvcE753
6,告五人,披星戴月的想你 (電視版) [電視劇「用九柑仔店」插曲],2019-12-17,single,1,2t9Oj907JgimHty1UWv8B1,Sko7147adNq4UdX9sA
6,告五人,新世界,2020-08-19,single,1,7AG12yxZfHTeRHHyWmVEnM,OqeEs4eVHgkGi86m40
6,告五人,晴れの日(晴天),2023-07-29,single,1,231DVakc3NmwR9jOB1Kyup,HaMp69p__dvJKDeYlh
6,告五人,沒有人會為了我改變,2025-02-26,single,1,0pMtn6FSzOhvPaIrFFhWL4,Ct-a7E6noP3rOiZkK8
6,告五人,法蘭西多士,2019-06-07,N/A,N/A,None,-lCqO4c2p_79x9kURm
6,告五人,說我愛你的一百種方式（《與少年他》音樂合輯）,2020-04-25,N/A,N/A,None,GqkppIqAKRoy9lvDJ0
6,告五人,说我爱你的一百种方式,2020-04-26,EP,2,15Ou7flVdwGsAuK8NakvXV,5_ieCz3aO3eqIi5a12
6,告五人,迷霧之子,2017-09-22,N/A,N/A,None,HZcsq_BSAsSpJpk6k0
6,告五人,迷霧之子,2017-10-06,EP,3,113MVMd935hpuosRyZeeuP,GkXypJHOx3YZKdLHHb
6,告五人,運氣來得若有似無,2020-12-11,N/A,N/A,None,WoLVsXQHYBvu_djlRA
6,告五人,運氣來得若有似無,2020-12-31,album,12,6Vss0GQqlLtD4k3lSXnYI5,5XEkfe7RTkffIns_eH
6,告五人,長大後的事,2025-01-06,single,1,5t8US7d6Abr8RQ0jh4i82t,None
7,宇宙人,10000 Hours,2016-02-10,N/A,N/A,None,8t39v7N8ZgqWcqrbLu
7,宇宙人,Anatawa -And You?- -Single,2016-01-20,N/A,N/A,None,-swYK2VFs6muvj7pd8
7,宇宙人,Bon Bon Bon Bon feat. PoeTeK,2017-10-06,N/A,N/A,None,1_-NmWXNt3XPUwJoOW
7,宇宙人,Cosmos People,2009-09-04,N/A,N/A,None,OseC85AYqcVQaU-mNi
7,宇宙人,Detective's Love Story,2010-09-03,N/A,N/A,None,GthWgCiePnecdm73xA
7,宇宙人,Earth Walk,2012-10-05,N/A,N/A,None,HYEP-emAU1EtWv0Jbd
7,宇宙人,Expired 〜期限切れの愛〜,2023-09-15,single,1,2ixCuTOpX8vP1iCai1Tecz,None
7,宇宙人,Expired 〜期限切れの愛〜 - OT：我還繞著你在旋轉,2023-09-15,N/A,N/A,None,L-JRuYylKwYNojou4w
7,宇宙人,"Leaveyourlove (with Cosmos People, HAOTING from Sunset Rollercoaster)",2024-07-09,single,1,64pAPCCyyuuGvNMUT1lDKq,None
7,宇宙人,RIGHT NOW,2017-11-08,N/A,N/A,None,DZnrftov1aDjGZsw0_
7,宇宙人,Time Lapse,2016-02-10,N/A,N/A,None,9afHd92DUhQp_eGpeY
7,宇宙人,《 α：回到未來 》20週年演唱會―Back to Live 現場實錄,2024-10-08,album,18,6KK0aHqHC29CfzgxvgGcEZ,OsShRuE4qcVQbCTRZH
7,宇宙人,もっと遠くへ ～Move Forward～ -Single,2015-11-25,N/A,N/A,None,9Ymq0q0HpTG8JoXbKz
7,宇宙人,コスモロジー,1970-01-01,N/A,N/A,None,_Yc0M6OsPSh_UUUI1x
7,宇宙人,コスモロジー,1970-01-01,N/A,N/A,None,KowMLBoa1IXU_C8js3
7,宇宙人,一桌菜,2019-01-31,single,1,0MRDIrtGsp6W3DmEQI68fd,Clc5j13hhWIkAsIdNk
7,宇宙人,一萬小時,2015-05-29,album,11,571Mh6oowokeW1RIfqCmaz,GnVQxy1XPEfOBzalm_
7,宇宙人,不簡單,2016-04-15,single,1,1rupPhKjFNglz9XPJxysPI,OreWMi5eLG7iOzBiJe
7,宇宙人,你在哪裡,2024-05-17,single,1,6LT7YFr4Mw6MEUZIcy6Dz3,OrDJzX9eLG7iNIIbag
7,宇宙人,你的宇宙,2019-11-14,single,1,0balYBFcgEFftQ4HOeZMfn,KmcYjk5amUrTmx8_cx
7,宇宙人,你的宇宙YOUNIVERSE YOUSB 宇宙人第一次登陸台北小巨蛋 萬人現場全紀錄 Audio Live,2020-12-21,album,33,31ogylj0rQibolAGOsTcXl,GqJkDcqQKRoy8jLWRN
7,宇宙人,先這樣,2020-08-18,single,1,0dmWomm84AAVLNBVoe2LyN,HYxAG4nwU1EtXF1mdO
7,宇宙人,右腦,2017-10-06,album,10,77GHUQyYwpsqKXq7fRkCS8,8qclUdvFOgKcu5rN0-
7,宇宙人,名偵探敗給心上人,2010-09-03,N/A,N/A,None,4q8WLq31wYJTSjxmwF
7,宇宙人,君はいつでも (你總是這樣),2023-08-21,single,1,7qNfyMejakcPhYq9gWBXUD,CnMOVxSl4d6Z1-e8Q8
7,宇宙人,地球漫步,1970-01-01,N/A,N/A,None,4kzMHsYXF4KmXvsL2i
7,宇宙人,地球漫步,2012-10-05,album,12,3vJXuFG4qRGiZO9BU3XBtF,CtobVd-noP3rMaPMan
7,宇宙人,宇宙人001.5 名偵探敗給心上人,2010-09-03,EP,6,2ihk9cMLQVkN4fKZ2cSfo4,CkG3f9lzW4Ta1DDeRj
7,宇宙人,宇宙人同名專輯,1970-01-01,N/A,N/A,None,KoQyvWoK1IXU8WFb93
7,宇宙人,宇宙人同名專輯,2009-09-04,album,13,1ntqghC5VFa3TaJeHrNNmp,CpDv8WWkaw7YCjQfOI
7,宇宙人,拿下這一場,2018-03-19,single,1,6qA8QyuFl188EPrtX7BViW,SnOXDL6-_eOqO6qyms
7,宇宙人,明天留給我,2020-11-26,single,1,38UxZZDFWZzjKwtIUKnPli,CsycCt3P0h_Rmy3yU3
7,宇宙人,最初的夢想,2023-06-09,single,1,2aJDZXIMmmcDacKyY0vZ7o,0nNoOqxXtCwos7al3C
7,宇宙人,現在就讓我飛,2019-03-07,single,1,2X3KRPTKTK6rSZGppqngEH,None
7,宇宙人,理想狀態,2022-03-17,album,12,1cUvSBEiW9ZfRJycMHRCaY,5agIt0yIczZYSqNFka
7,宇宙人,藍色的你,2021-11-15,single,1,5JFPJKe8QEa4IMNtpCQDOx,WqGumz7oG8C8n2IIuR
7,宇宙人,陪我玩 (艾肯娛樂吉祥物《熊寶》形象主題曲),2019-05-14,single,1,5TIqUiaaCD0CouaDjKhnCO,CoyOM16u1JHryRpYHq
8,家家,Duet++我們二重奏,2020-12-10,EP,6,2b4CFDpmPMknxxjUG4JZ7j,P_U53nfOKjgS57ml05
8,家家,For Baby,2022-07-06,single,1,7grcqCA5GJq0tyGRH81iIj,_XHF5oBG4bYZu1epws
